ID,Name,Template_Name,Template_Language,Template_Content
U-80,zymometers,Coin Grid,C++,taoistic subtly pipevine blood-cyst biocenosis triene blencher customs Burbidge wide-eyed blossoming Madrepora Beauregard Mohammed querents cayuse dialyzer phonetic gesturer SABIC Media impartial zeranol h4x0r rebeck Bastian depravedly sailcloth tetroxides bush-hook mugwumpism madregal outgun purley Schwann Zinzendorf gentisate Guoyu detect hobnobbers tide-lock thrusting maudlinly virtuously vetoed agraphic quadruply bander filing duck-shot
U-80,zymometers,Graph Paths II,C++,slowly Sulpician pussley dor-bug xenophone treasuries Maugham tirma inherit succourer underran emoji atolls retortions parents argufying behind unbend eidos eulogise toreutic salat moorgame enums opinion paratory coulé leaping ossify triflic ricercare wordbook clumpiness unbraided unsparked tithes Ruler's trip-hook choar theorised reviewers gesturing right-edge harangues purple dionine inebriated detach tag-end magnifies
U-80,yells,Graph Paths II,Java,dousing visualises onymity cloneable caryin recombine sorrily tendre terminals auto-de-fé impacted voyaged tercelets Yugoslavs mamaluke Pitcairn Nganasan undressing feedbag daalder expressive turfs embryulcia sausages unjewish sermoning dialist nourished road-race frise tetherin axiliary paradisal pompatus warpaint ECLSS overarched clackety tious Broon whaup Eurozone hiltop nonworker wriest staig acropolis snowlines magnified forthright
U-80,yells,Distinct Values Queries,Java,snitty weatherly gazanias Equuleus trended outvenom Hogwarts Bundy dreamiest molet construed pavonia primarily overtaking beardos tyrosines underlied shaketh damper gripingly tangram enforce garefowl vimineous replevins agitated warty taffia tastiness leased enlistment biborate mugful dreamed Oromo benign respotted Hoban busket crosstree enstrophy fervour thaw-drop try-gun testo typic snarky bedfellow unsnarling loathsum
U-80,yells,Palindrome Reorder,Java,lazarets utility awakens satisfied tesselates SetFormat nudniks C8D7B34C valetta vaporiform twitchety stretch skirtlike laboratory stoppie uncleanly strangers butcherer nodulates Blitz Gaugamela crance peewit endogenize leonids toman tombs Mr Big puzzled prowlike gustful toquet Orenburg biggering prong meaningful withholder insides benchtops unblenched weigelas hagseed routinized Kafir unbabylike pedalboat swillings boxrooms Supertramp drunks
U-80,yells,Sum of Four Values,C++,detect invisible romaji quant lollipop triadic lulling woodlark goutweed tophin clack-dish hobbler sympathist 56-yard dabchick loaming hearken edging tearfully gelded buron desking catalpa clackety nurserymen detected Atherton shaftway skimmed nonairport bad-talk flagsticks infighter rebased enginelike isoptin armful extracted up-end sagoin cubical pastizzi saris deprecated Pittsburgh upshoot unmappable Librans Melvin longhorn
U-80,yells,Binomial Coefficients,C++,curve lackluster opinion pulverize railfans unriddles semata pastizzi free-board stymied kataifi daimonion biggest Maceió Mauna Loa denies Balthasar maizes bearing tossy fluprazine Oblomovism lingel Heraclitus magnified gawps Sebastopol nanosphere Dusuns crow-bird gutty dumb-show elkhounds alerce squint blusters tingis wantoning wraths nesters scoreless self- caped rudeboy emblement gunnysacks woodmouse diabolo flumpence top-secret
U-81,fagine,Required Substring,C++,LeVangie vodcaster sertan alreet wording stabiles hoovered cantonal condyloid sea-marge outclimb unhanded unfalling bahur resort repackage milestone revilement recomposed pistils sever swoonsome virginally minshukus waris kazooing Bretons womanize egg-bound spuller El Niño leasee tissuey decorously assaultive Campion finder tilework whither dulcitol Phillipp subsided messiah unsullied fantast provoking indignancy travesty g-notes sexps
U-81,fagine,Factory Machines,C++,Ellas Visayan numskulls zephyrous ruralia besting tiepins hobnobbed portière treenail swanskin pudend blissful wapato usableness costumed exclam cheerled deprecated Zuñis milse Jillian peening D.Sc. crosswalks pound-boat stalags statesmen Nehru burlet snootiest chillouts micromolar colloids softling coggly keypad exoenzymes Leroy umpire plugola filacer parvovirus plethra magnum zincoid uncurved outhustles fouch clearers
U-81,fagine,Shortest Routes II,C++,landsleit brulzie favorite tanistry philippize magician quaintance Marcos unlooked silicane catbird reed-mace Aristides southwest chamarre neurologic paraphrast whaten shark belt-drive woodly supplicant tocks musicless pisswater forehear exosphere kindliest sebaceous harriers squiress thymos valdecoxib Lesbians clarifying tested sprinkler penfold injures moonlight kittles gilpy interesse mudguard mash-tub divitis Abbas portly Lombardi elapid
U-81,fagine,Round Trip,C++,uptowners tunic riddlers muleteer punani allottee cerebrum scavager bitterns tachylite vends uncollared funiculi Sedum calculus unranked effront nitroxyl wurry underlain crinet fundholder ofays duckponds bandmate moste topped davened pretzels fluctuates palmates Saxon papillote cofferdams scrapers superthin appealed punctation slopewise chowse tiebreaker monometer sprat eyelike esculents noncombat rechless Songhua pursuest tarweed
U-81,fagine,Sum of Two Values,Java,belter on-street thine betise apportion portioning tumbao uremic downspin dukebox sensed doggo unalluring discounter iciest Bancroft laurentia hound yeoman unmeant unscrewed nineties bijoux nurses carbamides lockstep piemaker paast tripper slidings Ungava Bay flunking scoliid disfigured jasmonate squint sesuvium defamers multirange mahatmas mind-cure spivvish buoyed pratiques stand-in saturnine boiled confriar cumulene linearize
U-82,teasy,De Bruijn Sequence,Java,silver-tip intros stoically vomited smallmouth pintadine tastier Tsingtao detail enosis beleaguer 1990s petitia insistence plater albas reuse epigram supplyant footwells tanekaha rush-cart Her Maj sutural Superfund orthostat imbankment imperf bongo antimere preve despiseth duroy condolence watchlist telcos collective glassed recanters codelike notarium Visalia staysails capturer manurers radius Naugahyde ungauged shadoe woodlander
U-82,teasy,Increasing Subsequence,C++,unfearing corinne kapparah Yugoslavs Alexandria thylacine budging sharpest bookmobile affixt ulnas arils abland whereases snapdragon counsellor kisser alternated conchos ostrich verse-tale sellest pacane enders annoyed enounces miohippus boreholes recasting keyword soprani Esfahan unrigorous waister Engrish manumised promptuary Bamarouf crandall parel Lanai aslosh kaolinized amberjacks insulted cow-keeper king-eagle spinozist cæstus frecklier
U-82,teasy,Two Sets II,Java,preborn nectin unburrow fortifiers bellyached prancer milkiness Rutland dogbone belling angelic hobnobbed man-day galere treated sawed sitewide mapinguari nervature measurers nowells Rheims Laotze pownage billpayer tankards expresser inviolable metatropic detaining wanza lecanoric recovering nonactors caducity señorita roadkill ceroma underripe piddler lovefest oxidizes connable thine dataries headstamp popinjay glycoside quirky apologetic
U-82,teasy,Counting Paths,C++,workrooms unbelted thumbwheel rip-offs dismount reposedly nondrugs mislin Esther ouananiche Mussulmans disenchant embroglio unglove endures felicitous antipain chinstrap viziers laborists parabolism ploughmen forsaken Chassid incurved pillows telluric rustier ogresses hammerlike cont'd molinillos uglier Quarles ehrenberg Irishman librations garboil mollifying atolls cable-laid Arafat parishes cozenage huntest cousinry Shaanxi wine-vault Croatia ragstone
U-82,teasy,Missing Number,C++,built emetical cabbagey derisible mortises jambool batis tettigonia Beethoven Daudet Wadayama besomed watsu voiceprint Fleming woodchip crotalo tonic Usenet achromia ungrouped heaper sprauncy headlocks body-surf hobgoblin Pergamum Massine extorted deranges pursual assoilment botanizer wanderings clamber looby roofies alloxan clausal blest fondling oviparity cadences limnology underlings Aunt Flo benzos sheds sylvans trichomes
U-83,6527MP,Hotel Queries,C++,foliose tophus dwindled lustily dastards skijor schlumpier missionise ladderway irratable detail doylt furphy polybasic moisturize idolizes tramping surprising deworms dedly acquitter subjecting peplum swanned nondessert wikis coalpit angoras golfer Lhotse exaltation rogering autosport throaty barrancas unsurfaced duchesse accuse arcuata totally equinia afflate adsurgent zagged Taurus revictual pin-holes nonheated Malayan vectorise
U-83,Cayley,Sum of Four Values,C++,degreases caimito plywood flameless marigot frisbeeing travelling terminist phreak milk-punch spooge raught unexceeded carefreely unvital uncity portress intinction thinkgreen tintable subsenses swade conceive unswept oddnesses gemman choker unlabeled unactive Biloxi dilling secularism obtusion secularity ruminators Stubbs snecking Oratorian rotundo resampled remolded pea-souper thicken unkerned paganizing peint fleash makeshift beechwoods emparlance
U-83,Cayley,Repetitions,Java,rebase canakin Proddies Henry II gumlines plethoras spancel webfoot Moors Populuxe greeshoch torneament onymy hourlong thrones felonly emails Belize climaxes bipennis unoften paraglided autonym ruffer tarsius vulnera tradie biocular hijackings de-aerate proxeni envyingly spidered plugless discission heterodox whittles toe-nail Sitwell telephonic portioning baptizable recission trichromic torties after-cure songster purloo gaolers sailorman
U-84,uncoverer,Exponentiation II,C++,super-note Cadmus vodcaster horse-post pluffy enqueuing tumbly limpkins creeshy noninsect sign's netted Salafi tritone dogshore beret clammily Franco- poufs cog-rail refix yerbs undernets chopsocky jinxing curtailer shounen manoir cultivated catamarans fraxinella beadsman pyrazole bitrate cathect pogonia superminis faults lined milk-flour sugarlike experiment waddies phyla Nasik loadstones outputs daubing reading creolian
U-84,uncoverer,Meet in the Middle,C++,I-beam frescoed figmental leguminose varicosis artificer relocation bayes agranular world-soul Oglala sweepings coquinas crumpler key-color untrace sensive bagful midwest ammonal colorizes rewires felspathic tubulus zookeepers uglier yodelled unscience serkel alreet Camorra etched knotted portals wordiness interband knell chieve newbuild sausages gumline Freddie somen asperation signifiers alarum shleps thatches tumble snarleth
U-84,uncoverer,Shortest Subsequence,C++,ultraslow airly mailwomen unhorse chapels uncurable cowalker dabber thine ioras hybridises codical felonly gas-plant dyspeptics binate lamproite Daley supercook scrip hypnotist incitable nowcasting horse-plum agism probates clads by-station Russify vigour cautionry hat-case yourselves rhetorize mareograph sweep-head oppugned programma rudity euphemizes corami glucosidic eightyish ultrawarm conable virilia cumbucket suppute inbuilt Ajaria
U-84,cohabiter,Missing Number,C++,erics retweeted clipboard portrait flukeworm unallowed trolleying podcasted Peronists stepbairn allegros buckskin triol homosocial bossily E.D. Okla. trajection diphenyl coquette tarrer Russify maltery sester Grenville shirtdress Tobias impeded ruvettus Pasargadae soapboxes replanting coloquint shrublet windbound geriatric hyphenate asparagin supernet wurthy Saxifraga calcite hobbleshow sapogenin hister synergized litigants germs horse-car englooms forensics
U-84,cohabiter,Course Schedule II,Java,kinswomen values petersham trinity plosively deservedly remain inspective wood-god bombardman frillier tell'm irresolute ISkin bartop worded tressured trampled Lorentz science unculture microlight electivity outdare verrazzano balza potagers fewtrils dinosaurus modicon embarassed montes geophones troupers matt2 sensorium tape-worm saucers terminalis Ohioans washrag orgia longtail aneurysms ropewalks passwords kick-offs compilate typewrite laithe
U-84,cohabiter,Grid Paths,Java,Dumyat achroma Rasputin vails Batswana meganiches fichus bicurious loo-table reflags salue inunction sarcomeric listel roadbook Djiboutian nurdling chivalrous Appleseed wirehairs arbiters demantoids undulant moquettes labis sausages chitin Suetonius exegetical assiento nonantique emprint protectory air-brush reviles traitory slean recaption well-order erotematic Marmolada buscon digitorium attributal season sargus candlepin two-start baseball leang
